pk_teuna_fikt,SEMEL_YISHUV,HODESH_TEUNA,SUG_DEREH,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,PNE_KVISH,X,Y,lat,lon
2023060250,1167,12,urban not junction,non holiday,day,Friday,light,dry,191214.0,712729.0,32.508336718502385,34.90389305018131
2023060267,8600,2,urban not junction,non holiday,night,Monday,light,dry,182575.0,665870.0,32.08553438233405,34.813776987910245
2023060268,1376,3,urban not junction,holiday eve,day,Monday,severe,unknown,162988.0,623244.0,31.700333978278405,34.60879019425812
2023060281,2500,2,urban junction,non holiday,night,Friday,light,dry,204571.0,742027.0,32.77278021673832,35.04556816175004
2023060290,9400,12,urban not junction,non holiday,day,Sunday,severe,dry,190160.0,660893.0,32.0408746637672,34.89427112668589
2023060292,0,7,not urban junction,non holiday,day,Friday,light,dry,251854.0,763717.0,32.96797552747062,35.550983729297336
2023060316,3000,4,urban not junction,holiday eve,day,Wednesday,light,dry,223336.0,630761.0,31.76951001885516,35.245395865062854
2023060326,6700,2,urban not junction,non holiday,day,Sunday,light,dry,249372.0,743703.0,32.78758619545274,35.52378754491157
2023060332,5000,7,urban junction,non holiday,day,Wednesday,light,dry,180198.0,666195.0,32.0883850174293,34.78858599345358
2023060347,7400,9,urban not junction,non holiday,day,Friday,severe,unknown,186608.0,691858.0,32.32000928374998,34.85560260499698
2023060351,7400,10,urban not junction,non holiday,night,Thursday,light,dry,188471.0,690746.0,32.310034956095926,34.875423010059194
2023060356,0,6,not urban junction,non holiday,day,Monday,light,dry,213679.0,734947.0,32.70902518151842,35.14282289268022
2023060357,8200,9,urban not junction,non holiday,day,Thursday,light,dry,207343.0,749007.0,32.835752336224914,35.075062894168404
2023060368,2720,7,urban not junction,non holiday,day,Sunday,light,dry,195988.0,682272.0,32.23380242260291,34.95545035462422
2023060386,7700,8,urban junction,non holiday,day,Tuesday,light,dry,230648.0,725566.0,32.62439384455272,35.32369392219646
2023060401,5000,8,urban not junction,non holiday,day,Monday,severe,unknown,178746.0,661892.0,32.049530264908505,34.773387687375745
2023060426,6700,8,urban not junction,non holiday,day,Wednesday,severe,dry,249372.0,743703.0,32.78758619545274,35.52378754491157
2023060429,4000,12,urban junction,non holiday,day,Monday,light,dry,202308.0,744476.0,32.79482971972422,35.0213697485627
2023060437,516,6,urban not junction,non holiday,day,Thursday,severe,unknown,224140.0,758460.0,32.92104528796729,35.25451394989138
2023060441,627,5,urban not junction,non holiday,day,Saturday,severe,unknown,195699.0,673195.0,32.15194238352189,34.95260966544233
2023060454,8600,6,urban not junction,non holiday,night,Sunday,light,dry,182957.0,667076.0,32.09642221087779,34.81777743332299
2023060505,8400,8,urban not junction,non holiday,day,Tuesday,light,dry,182263.0,644801.0,31.895526117221888,34.81128340053494
2023060523,0,1,not urban not junction,non holiday,day,Friday,light,sand or dust on road,196152.0,721419.0,32.58681096439614,34.95622608696811
2023060529,85,6,urban not junction,non holiday,day,Wednesday,severe,other,234036.0,719221.0,32.56714016318116,35.359695905138125
2023060538,0,8,not urban junction,non holiday,day,Thursday,light,dry,221006.0,626494.0,31.73103383599187,35.220792836269155
2023060559,6300,6,urban not junction,non holiday,day,Sunday,severe,unknown,182382.0,664326.0,32.07160462489306,34.81179220047506
2023060560,7700,12,urban junction,non holiday,day,Friday,light,dry,231391.0,726407.0,32.631969519052824,35.33162166249459
2023060576,7800,11,urban junction,non holiday,night,Tuesday,light,dry,197649.0,708680.0,32.471970513031266,34.97246591547789
2023060595,0,4,not urban not junction,non holiday,day,Sunday,light,dry,226456.0,752204.0,32.86462376014437,35.27922663050126
2023060606,8400,9,urban junction,non holiday,day,Thursday,severe,dry,181706.0,644624.0,31.893911580690492,34.8054025569615
2023060611,736,3,urban not junction,non holiday,day,Saturday,severe,dry,166879.0,581935.0,31.32797958140325,34.65202807488374
2023060622,8600,10,urban junction,holiday eve,night,Friday,light,dry,183931.0,663036.0,32.060021416492866,34.82824473804554
2023060628,3000,8,urban not junction,non holiday,day,Wednesday,severe,dry,222188.0,637726.0,31.832326343258714,35.23329675121227
2023060631,0,7,not urban not junction,non holiday,day,Friday,light,dry,205080.0,663615.0,32.0657095927948,35.05219268578416
2023060634,7400,11,urban junction,non holiday,day,Wednesday,light,dry,186526.0,693560.0,32.33535458932786,34.854672808060606
2023060670,1200,7,urban junction,non holiday,day,Sunday,light,dry,200553.0,646983.0,31.915654683972175,35.00457647889435
2023060686,8300,5,urban junction,non holiday,day,Sunday,severe,dry,179861.0,654244.0,31.980601476978485,34.78550723069853
2023060699,6400,2,urban not junction,non holiday,night,Wednesday,light,dry,184418.0,675297.0,32.17060313767531,34.832954260997056
2023060717,0,11,not urban junction,non holiday,day,Thursday,light,dry,194307.0,719431.0,32.568844481889414,34.93662840100889
2023060745,5000,9,urban not junction,non holiday,night,Monday,light,dry,178746.0,661892.0,32.049530264908505,34.773387687375745
2023060754,2640,7,urban not junction,non holiday,night,Tuesday,light,dry,197518.0,665868.0,32.08590547812083,34.97205865081968
2023060756,9000,4,urban not junction,non holiday,night,Wednesday,light,dry,182126.0,569494.0,31.216364607912837,34.81268324684757
2023060761,663,1,urban not junction,non holiday,day,Friday,severe,unknown,193884.0,657873.0,32.013730743738485,34.93377801349745
2023060767,6500,1,urban not junction,non holiday,day,Wednesday,light,dry,192068.0,706059.0,32.44821273967361,34.9131747457038
2023060781,0,9,not urban not junction,non holiday,night,Thursday,severe,dry,175400.0,646637.0,31.911837973265794,34.73865558728207
2023060841,3000,9,urban junction,non holiday,day,Wednesday,light,dry,219833.0,632258.0,31.78301712118691,35.20841763502705
2023060858,0,1,not urban not junction,non holiday,night,Friday,light,dry,213912.0,737342.0,32.730622236560244,35.14529371639739
2023060866,5000,2,urban not junction,non holiday,day,Friday,light,dry,178448.0,664063.0,32.06909703515302,34.77013997387751
2023060878,8500,12,urban junction,non holiday,day,Monday,light,dry,186092.0,648275.0,31.926973557808346,34.85163819190545
2023060880,3000,4,urban junction,non holiday,night,Wednesday,light,dry,222404.0,633726.0,31.79625237091813,35.235566339915295
2023060948,0,9,not urban not junction,non holiday,night,Monday,severe,unknown,220015.0,639627.0,31.84947331752499,35.21034342864428
2023060958,4000,11,urban not junction,non holiday,day,Sunday,light,dry,198865.0,744883.0,32.79844048052559,34.98460428072135
2023060966,0,8,not urban not junction,non holiday,night,Sunday,light,dry,221924.0,747142.0,32.81899985648983,35.23079268414856
2023060970,0,4,not urban not junction,non holiday,day,Sunday,severe,dry,213757.0,641900.0,31.869957802212948,35.144211695213144
2023060978,3000,4,urban junction,non holiday,day,Thursday,light,dry,217445.0,629300.0,31.756338930142423,35.18321153791143
2023060982,8300,6,urban junction,non holiday,day,Sunday,light,dry,180836.0,652427.0,31.964249571528825,34.79589545105783
2023060993,2640,4,urban junction,non holiday,day,Sunday,light,dry,196255.0,666822.0,32.094483299577014,34.95865736930261
2023061004,0,8,not urban junction,non holiday,day,Monday,light,dry,223278.0,667383.0,32.099774238486035,35.24492827397646
2023061031,7800,7,urban junction,non holiday,day,Sunday,light,dry,197396.0,710353.0,32.48705152631286,34.969735508563
2023061040,0,9,not urban junction,holiday,night,Monday,light,dry,189853.0,675890.0,32.17610669619002,34.89055859096609
2023061057,0,1,not urban not junction,non holiday,night,Sunday,severe,unknown,261521.0,732427.0,32.68551535201875,35.65296416916586
2023061061,8600,10,urban junction,non holiday,night,Monday,severe,dry,183028.0,665367.0,32.081013146245084,34.81859433344129
2023061071,2640,4,urban junction,non holiday,day,Friday,light,dry,197225.0,667548.0,32.10104979691896,34.96891620538921
2023061072,6100,3,urban junction,non holiday,night,Friday,severe,dry,184324.0,666755.0,32.09357087805541,34.832270510632206
2023061073,4000,12,urban not junction,non holiday,day,Thursday,light,dry,201177.0,745467.0,32.80374723728366,35.00927600057519
2023061082,3763,2,urban not junction,non holiday,day,Monday,severe,dry,227311.0,639699.0,31.850095670707976,35.28742931970024
2023061098,763,4,urban not junction,non holiday,day,Friday,light,unknown,170356.0,631274.0,31.773088592195673,34.68610485550291
2023061105,3000,8,urban junction,non holiday,day,Monday,light,dry,221023.0,630923.0,31.77097652360934,35.220979341434045
2023061113,6100,9,urban not junction,non holiday,day,Friday,light,dry,184501.0,665466.0,32.08195245204546,34.834192374815835
2023061119,3000,8,urban junction,non holiday,night,Saturday,light,dry,221539.0,633012.0,31.789815150067305,35.22643096056555
2023061125,1139,6,urban not junction,non holiday,day,Thursday,light,dry,227287.0,757749.0,32.91461635159057,35.2881521478972
2023061126,0,11,not urban junction,non holiday,day,Wednesday,light,dry,209402.0,758228.0,32.918917246464964,35.09695407095183
2023061128,0,7,not urban junction,non holiday,day,Friday,light,dry,209157.0,765053.0,32.98045405857715,35.09425857032734
2023061132,7900,8,urban junction,non holiday,day,Monday,light,dry,189616.0,666350.0,32.09007093200247,34.88834250420121
2023061137,4000,12,urban not junction,non holiday,day,Thursday,light,dry,199922.0,746049.0,32.80897346499762,34.995864401395465
2023061138,5000,9,urban not junction,non holiday,day,Tuesday,light,dry,179231.0,663171.0,32.061081343071436,34.778469461294065
2023061148,4000,9,urban not junction,holiday,night,Monday,severe,unknown,196172.0,746425.0,32.81229071143128,34.95581481859758
2023061157,0,9,not urban junction,non holiday,night,Saturday,light,dry,169062.0,582373.0,31.33202638881438,34.67494116546511
2023061171,5000,11,urban junction,non holiday,day,Thursday,light,dry,178277.0,661367.0,32.04477895744313,34.76844433934148
2023061176,812,8,urban not junction,non holiday,night,Friday,light,unknown,214214.0,775630.0,33.075858804230485,35.14829817247565
2023061191,6900,7,urban not junction,non holiday,day,Tuesday,light,dry,190198.0,678099.0,32.19603581178106,34.89414900350944
2023061202,8600,11,urban not junction,non holiday,night,Friday,light,dry,183082.0,665565.0,32.08280040572876,34.819158797647084
2023061209,7000,9,urban not junction,non holiday,day,Sunday,severe,unknown,189064.0,649907.0,31.941774386605303,34.883013211209914
2023061250,2640,11,urban not junction,non holiday,day,Wednesday,light,unknown,195150.0,668237.0,32.10722032349521,34.94691583922491
2023061269,874,2,urban junction,non holiday,day,Thursday,light,dry,223238.0,731150.0,32.674795865984706,35.244759387815236
2023061272,0,9,not urban not junction,non holiday,night,Friday,light,dry,205331.0,730144.0,32.66564081683551,35.053859847973335
2023061281,3000,12,urban junction,non holiday,night,Tuesday,light,dry,219379.0,634813.0,31.806059163176222,35.20362417602111
2023061290,7400,11,urban junction,non holiday,day,Monday,fatal,dry,187058.0,694301.0,32.34205205468805,34.860298053080705
2023061317,6800,10,urban junction,holiday workday,day,Tuesday,light,unknown,210129.0,746418.0,32.812434793618316,35.10484522144636
2023061320,5000,5,urban not junction,non holiday,day,Wednesday,light,dry,178770.0,660980.0,32.04130691807983,34.773680316817845
2023061345,3000,8,urban not junction,non holiday,day,Monday,light,dry,221753.0,639102.0,31.84473651872459,35.22870489554719
2023061349,6600,8,urban not junction,non holiday,day,Saturday,light,dry,179367.0,657157.0,32.00685313412604,34.78015973643746
2023061377,8600,6,urban junction,non holiday,day,Thursday,light,dry,182906.0,666749.0,32.093471755420396,34.81724960109374
2023061386,634,9,urban not junction,non holiday,day,Friday,severe,unknown,197580.0,669147.0,32.11547630262461,34.97264072501851
2023061416,2660,11,urban not junction,non holiday,day,Thursday,light,dry,174898.0,641503.0,31.865520266834835,34.73358396505977
2023061430,0,5,not urban not junction,non holiday,day,Wednesday,light,dry,227541.0,729297.0,32.658063981922396,35.29061962095741
2023061444,7900,3,urban junction,non holiday,night,Sunday,light,dry,188455.0,667286.0,32.09848032601598,34.876014014754645
2023061462,4000,4,urban junction,non holiday,day,Saturday,light,dry,203630.0,744116.0,32.79160345971181,35.03548918942489
2023061466,8600,4,urban not junction,non holiday,day,Monday,severe,unknown,183951.0,663700.0,32.0660098710873,34.82843203178175
2023061470,0,4,not urban not junction,holiday,night,Wednesday,fatal,wet from water,189828.0,606444.0,31.549831274330934,34.89241001683093
2023061481,3000,2,urban junction,non holiday,night,Tuesday,light,dry,218012.0,626440.0,31.73054698929941,35.18920033754265
2023061488,6600,1,urban not junction,non holiday,day,Monday,light,dry,179801.0,657210.0,32.00734635606316,34.784750645891485
2023061500,0,2,not urban not junction,non holiday,night,Sunday,light,dry,219569.0,732800.0,32.689680594568244,35.205642655065496
2023061506,0,6,not urban junction,non holiday,day,Friday,light,dry,207710.0,711990.0,32.501969719389365,35.07944813142141
2023061510,5000,7,urban junction,non holiday,day,Sunday,light,dry,178593.0,663771.0,32.06646910753068,34.7716879661483
2023061512,5000,10,urban not junction,holiday workday,night,Sunday,severe,unknown,180264.0,664864.0,32.07638469771908,34.789339348560006
2023061554,502,5,urban not junction,non holiday,day,Monday,light,dry,218460.0,762546.0,32.95789730972752,35.19378523444224
2023061586,6800,11,urban junction,non holiday,day,Monday,light,dry,210862.0,747084.0,32.81844603869707,35.112665922404766
2023061587,5000,1,urban not junction,non holiday,day,Sunday,light,dry,176719.0,661619.0,32.04699363615173,34.751937872739845
2023061593,0,5,not urban not junction,non holiday,day,Tuesday,severe,dry,247485.0,776548.0,33.08378715979718,35.50464317849207
2023061601,1290,2,urban not junction,non holiday,day,Tuesday,severe,unknown,203505.0,696817.0,32.36509576279896,35.034958840899826
2023061605,0,7,not urban not junction,non holiday,day,Thursday,light,dry,226308.0,636611.0,31.822253570420436,35.27681038253417
2023061613,5000,5,urban not junction,non holiday,day,Tuesday,light,dry,176778.0,661491.0,32.0458415923452,34.75256821914764
2023061617,2630,9,urban junction,non holiday,day,Friday,light,dry,177995.0,613021.0,31.608780718311127,34.767516898790134
2023061638,5000,5,urban junction,holiday eve,day,Thursday,light,dry,178685.0,663125.0,32.060646965221984,34.77268960970483
2023061645,6600,9,urban junction,non holiday,day,Tuesday,light,dry,178162.0,656320.0,31.99926192606578,34.76744286138977
2023061651,3000,1,urban not junction,non holiday,night,Tuesday,light,dry,222661.0,635751.0,31.81451387828753,35.23828676407854
2023061652,0,4,not urban junction,non holiday,day,Monday,light,dry,196586.0,709534.0,32.47964997570036,34.961137640714625
2023061673,0,6,not urban junction,non holiday,day,Saturday,severe,dry,209161.0,751471.0,32.85798845258988,35.09445290948057
2023061684,5000,1,urban not junction,non holiday,night,Saturday,severe,dry,181405.0,662224.0,32.052616766754205,34.80152824695204
2023061687,3000,2,urban not junction,non holiday,night,Sunday,light,dry,220616.0,625665.0,31.723557976985845,35.216676583947276
2023061691,2730,9,urban not junction,non holiday,day,Monday,light,dry,200809.0,685697.0,32.26477839880726,35.00653220119707
2023061692,7400,2,urban junction,non holiday,day,Wednesday,light,dry,187760.0,694192.0,32.34108927080122,34.86775839699353
2023061703,0,9,not urban junction,non holiday,day,Monday,light,dry,230464.0,725774.0,32.62627126549176,35.321735762675246
2023061724,3000,12,urban not junction,non holiday,day,Monday,light,dry,220745.0,628395.0,31.748178263282774,35.21804128865985
2023061728,6200,5,urban not junction,non holiday,day,Wednesday,light,dry,176104.0,657127.0,32.006462421626566,34.745628381632855
2023061737,5000,1,urban junction,non holiday,day,Tuesday,light,dry,178719.0,663123.0,32.06063015549942,34.77304973137001
2023061752,3000,3,urban junction,non holiday,night,Thursday,severe,dry,220727.0,633897.0,31.79779761939955,35.21785850692139
2023061763,3000,2,urban junction,non holiday,night,Sunday,light,dry,220532.0,631850.0,31.779337164003778,35.215797128876275
2023061768,4000,1,urban junction,non holiday,day,Monday,light,dry,196242.0,747494.0,32.821931195079785,34.956535498384866
2023061771,0,5,not urban junction,non holiday,day,Tuesday,light,dry,182297.0,669600.0,32.119161423904835,34.8106880646519
2023061783,9700,11,urban junction,non holiday,night,Thursday,light,dry,190329.0,671692.0,32.138262644136525,34.895733154863784
2023061818,0,11,not urban not junction,non holiday,night,Saturday,light,dry,189246.0,679330.0,32.207111387564495,34.88401403355299
2023061829,9000,3,urban junction,non holiday,day,Tuesday,light,dry,178467.0,575200.0,31.267703862506803,34.774052076058624
2023061833,6900,5,urban not junction,non holiday,day,Sunday,light,dry,191202.0,676205.0,32.178981953146554,34.90485249004807
2023061838,70,1,urban not junction,non holiday,day,Sunday,light,dry,168357.0,636127.0,31.816765258887685,34.66474862800217
2023061844,4000,12,urban junction,non holiday,night,Tuesday,light,dry,204732.0,745496.0,32.80406212082598,35.04723152598063
2023061845,7900,8,urban not junction,non holiday,night,Thursday,light,dry,192071.0,664053.0,32.06941910292835,34.914413411437074
2023061850,0,7,not urban not junction,non holiday,day,Wednesday,severe,unknown,237187.0,741955.0,32.77208872122158,35.39368154255781
2023061857,0,9,not urban not junction,holiday eve,night,Saturday,light,dry,213008.0,768980.0,33.01589201431967,35.13542918131906
2023061863,0,4,not urban not junction,holiday eve,day,Tuesday,light,dry,232665.0,763476.0,32.96620337419667,35.345725628686445
2023061881,3000,1,urban not junction,non holiday,day,Wednesday,light,dry,218866.0,630566.0,31.76775787718711,35.198209196719894
2023061893,0,7,not urban not junction,non holiday,day,Friday,light,dry,216052.0,640179.0,31.85444649022146,35.16847072028111
2023061895,0,3,not urban junction,non holiday,night,Sunday,light,dry,206096.0,727086.0,32.638075936357176,35.06205871326584
2023061902,6700,8,urban not junction,non holiday,night,Sunday,light,dry,249977.0,744793.0,32.79739788998253,35.53028160169738
2023061913,0,7,not urban not junction,non holiday,day,Sunday,severe,dry,188324.0,673842.0,32.157597173834056,34.8744134978824
2023061915,0,2,not urban junction,non holiday,day,Sunday,light,dry,161538.0,617305.0,31.646703468031546,34.59384626416598
2023061916,4000,11,urban not junction,non holiday,day,Thursday,light,dry,197614.0,747768.0,32.82442996201693,34.971180518319926
2023061927,0,4,not urban not junction,non holiday,day,Friday,light,dry,222167.0,670299.0,32.12607375303462,35.23316643417289
2023061933,0,1,not urban not junction,non holiday,day,Tuesday,severe,dry,181995.0,658487.0,32.01893684549897,34.807920672212695
2023061938,634,9,urban junction,non holiday,day,Thursday,light,dry,197935.0,669615.0,32.11970348759102,34.97639176601395
2023061944,5000,6,urban junction,non holiday,day,Monday,light,dry,178713.0,663450.0,32.06357874354925,34.772972354474255
2023061985,0,4,not urban junction,holiday workday,day,Friday,light,dry,186942.0,664034.0,32.06911183276866,34.86009555361512
2023061992,3000,3,urban not junction,non holiday,day,Tuesday,light,dry,220896.0,625691.0,31.723792138627765,35.2196309348043
2023061994,3000,3,urban junction,non holiday,day,Saturday,light,dry,215496.0,629403.0,31.757262749586573,35.16263975537906
2023062016,0,6,not urban not junction,non holiday,day,Thursday,severe,dry,267942.0,765393.0,32.9824908853959,35.72315263642721
2023062026,0,6,not urban not junction,non holiday,day,Tuesday,light,dry,204788.0,740082.0,32.75524512988167,35.047914909286966
2023062052,0,9,not urban not junction,non holiday,night,Friday,severe,unknown,171938.0,579860.0,31.309483441588846,34.70527820620972
2023062058,0,6,not urban not junction,non holiday,day,Tuesday,light,dry,204258.0,644886.0,31.896799096720862,35.04378204419408
2023062076,4000,9,urban not junction,non holiday,day,Saturday,light,dry,199032.0,745396.0,32.80306925791087,34.98637590303607
2023062083,7400,9,urban not junction,non holiday,day,Monday,light,dry,186216.0,692776.0,32.32827573901242,34.85140764608049
2023062095,0,1,not urban not junction,non holiday,night,Tuesday,light,dry,252740.0,736155.0,32.71943023103683,35.5594698449168
2023062103,4000,5,urban not junction,non holiday,day,Tuesday,fatal,dry,200659.0,743284.0,32.78405459859865,35.003789634693085
2023062114,6600,3,urban not junction,non holiday,day,Tuesday,light,unknown,179998.0,656955.0,32.005053684770864,34.78684596230171
2023062118,498,10,urban not junction,holiday,day,Saturday,fatal,dry,234716.0,742225.0,32.77456036369431,35.36731297621187
2023062128,6100,12,urban not junction,non holiday,day,Wednesday,light,dry,183401.0,666039.0,32.08708505855669,34.82251985257873
2023062133,634,10,urban not junction,non holiday,day,Thursday,light,dry,198214.0,669472.0,32.11841922305946,34.97935131400095
2023062154,70,10,urban junction,non holiday,day,Tuesday,light,dry,166956.0,635069.0,31.807160683581433,34.650009362045296
2023062155,3000,6,urban not junction,non holiday,day,Friday,light,dry,220657.0,625419.0,31.721339386091795,35.21710887666753
2023062169,5000,12,urban junction,non holiday,night,Sunday,light,dry,180505.0,662961.0,32.05923222767799,34.79196884608566
2023062180,3000,6,urban junction,non holiday,day,Thursday,light,dry,215336.0,629378.0,31.757036724076777,35.16095107110483
2023062191,0,12,not urban not junction,non holiday,night,Sunday,severe,dry,209364.0,757903.0,32.91598644829605,35.0965513817023
2023062213,6200,11,urban not junction,non holiday,night,Saturday,severe,dry,176031.0,657163.0,32.00678426612322,34.744854199324465
2023062217,0,4,not urban not junction,non holiday,night,Thursday,light,dry,214949.0,716379.0,32.54159977099733,35.15645747741566
2023062221,2610,5,urban not junction,holiday eve,day,Thursday,light,dry,197543.0,623630.0,31.70499649940767,34.973277011905324
2023062230,2600,2,urban not junction,non holiday,night,Friday,light,sand or dust on road,196384.0,384919.0,29.551815102433473,34.966379190512676
2023062236,0,9,not urban not junction,non holiday,day,Saturday,light,dry,207328.0,746155.0,32.810035990837726,35.07493999531032
2023062237,7300,6,urban not junction,non holiday,day,Wednesday,light,dry,228222.0,732989.0,32.691349986531584,35.29791339472762
2023062257,7700,7,urban not junction,non holiday,day,Sunday,light,dry,231317.0,724877.0,32.61817403054019,35.33081369835321
2023062260,6100,8,urban not junction,non holiday,day,Sunday,light,dry,185028.0,667555.0,32.10080678449007,34.839699463101226
2023062271,0,5,not urban not junction,non holiday,day,Monday,severe,wet from water,224672.0,632529.0,31.785449242770422,35.25950856952486
2023062278,9300,2,urban not junction,non holiday,day,Saturday,severe,dry,196563.0,719821.0,32.572410073023164,34.96064261749867
2023062294,2650,4,urban junction,holiday,night,Wednesday,light,dry,185393.0,672169.0,32.14242572250043,34.84340253106037
2023062324,0,2,not urban not junction,non holiday,day,Friday,severe,dry,212271.0,601392.0,31.504626727721632,35.128804637618636
2023062331,0,5,not urban junction,non holiday,day,Monday,light,dry,190829.0,675271.0,32.17054997623113,34.90092544678827
2023062332,70,6,urban junction,non holiday,day,Thursday,light,dry,168631.0,633506.0,31.79314138313695,34.6677790416121
2023062343,0,5,not urban not junction,non holiday,night,Wednesday,light,dry,194907.0,691758.0,32.319320333683905,34.94373692296825
2023062351,0,8,not urban not junction,non holiday,day,Thursday,severe,dry,205767.0,634907.0,31.806824862526366,35.05987377604599
2023062353,3000,8,urban not junction,non holiday,day,Thursday,severe,dry,221230.0,630484.0,31.76701713234103,35.22316373612718
2023062354,70,4,urban junction,holiday workday,night,Sunday,light,dry,168032.0,632909.0,31.787730833432466,34.661485942516634
2023062371,0,11,not urban junction,non holiday,night,Sunday,light,dry,210016.0,769053.0,33.01652842150784,35.10340709719139
2023062381,4000,8,urban junction,non holiday,day,Wednesday,severe,dry,201665.0,743173.0,32.783070458286886,35.01453022997985
2023062384,8700,5,urban junction,non holiday,day,Thursday,light,dry,187299.0,677710.0,32.19244878112186,34.863417900469734
2023062400,0,10,not urban junction,non holiday,day,Monday,light,dry,177423.0,633789.0,31.79605090509309,34.76059844411899
2023062405,4000,2,urban junction,non holiday,night,Tuesday,severe,dry,206151.0,745871.0,32.80746156321043,35.06237658296945
2023062434,5000,11,urban junction,non holiday,night,Saturday,light,dry,178687.0,663522.0,32.06422708383435,34.7726939734941
2023062447,9000,11,urban not junction,non holiday,day,Thursday,light,dry,180754.0,575580.0,31.271209209225194,34.79805038486628
2023062460,5000,6,urban not junction,non holiday,day,Thursday,severe,dry,179407.0,664451.0,32.072630314889615,34.78027992450521
2023062462,8400,1,urban junction,non holiday,day,Tuesday,severe,wet from water,184167.0,644322.0,31.891267121885086,34.83142694617146
2023062479,3730,1,urban not junction,non holiday,day,Friday,severe,dry,215957.0,641209.0,31.863735045772266,35.16746324898615
2023062487,5000,6,urban not junction,non holiday,day,Thursday,severe,dry,180431.0,665952.0,32.08620178422082,34.79106392069324
2023062505,0,5,not urban not junction,non holiday,day,Friday,light,dry,226388.0,765373.0,32.98336594702456,35.278599127217525
2023062513,9000,5,urban not junction,non holiday,day,Thursday,light,dry,180513.0,573508.0,31.25251400433558,34.79560039508687
2023062528,3000,11,urban junction,non holiday,day,Friday,light,sand or dust on road,220956.0,631162.0,31.773132015972358,35.22027242462764
2023062539,1292,11,urban not junction,non holiday,day,Friday,severe,unknown,214067.0,759408.0,32.92958995441352,35.146818988182666
2023062561,0,3,not urban junction,non holiday,night,Sunday,light,dry,169768.0,622241.0,31.691602721063507,34.68035646186781
2023062592,5000,12,urban junction,non holiday,day,Thursday,light,dry,180691.0,661674.0,32.047632729402245,34.79399024306635
2023062608,0,8,not urban junction,non holiday,night,Sunday,light,dry,184017.0,574474.0,31.26133802796775,34.83235169785869
2023062615,0,2,not urban junction,non holiday,day,Thursday,light,dry,214125.0,715443.0,32.533155905954814,35.14769072703111
2023062633,6600,1,urban junction,non holiday,day,Wednesday,light,dry,181162.0,657032.0,32.00578800521539,34.799161471341854
2023062656,0,7,not urban junction,non holiday,day,Monday,fatal,dry,162782.0,619848.0,31.669698515771213,34.606813562552205
2023062660,7900,8,urban not junction,non holiday,day,Friday,severe,unknown,189069.0,664628.0,32.074527631658405,34.88260262770834
2023062677,7400,4,urban junction,holiday workday,day,Monday,light,dry,186584.0,691005.0,32.31231667192922,34.85537723624219
2023062693,3000,1,urban junction,non holiday,day,Sunday,light,dry,218282.0,633285.0,31.792278480477407,35.192041160000144
2023062704,0,2,not urban junction,non holiday,night,Saturday,light,unknown,207094.0,745984.0,32.808491490444666,35.07244372482365
2023062707,200,5,urban not junction,non holiday,day,Monday,light,dry,187472.0,699073.0,32.38509508700335,34.86453464610584
2023062716,7400,8,urban junction,non holiday,day,Tuesday,light,dry,186584.0,691005.0,32.31231667192922,34.85537723624219
2023062726,1200,4,urban not junction,holiday eve,day,Tuesday,severe,dry,200055.0,645550.0,31.90272326193111,34.9993398276868
2023062750,0,10,not urban junction,non holiday,day,Tuesday,light,dry,208204.0,748966.0,32.83539180993778,35.08425942390326
2023062758,0,4,not urban not junction,holiday eve,day,Tuesday,light,dry,239418.0,754485.0,32.885031569256505,35.41776294596566
2023062763,7100,3,urban junction,non holiday,night,Saturday,light,dry,159361.0,619669.0,31.667910255344957,34.570752125719245
2023062769,0,12,not urban junction,non holiday,day,Tuesday,light,dry,207167.0,433416.0,29.989468075245448,35.07708580526409
2023062774,0,6,not urban not junction,non holiday,day,Monday,light,dry,188151.0,569549.0,31.2170376481698,34.87590896664146
2023062789,3616,7,urban junction,non holiday,day,Friday,light,dry,229516.0,631770.0,31.77857187772114,35.31064430560158
2023062791,4000,4,urban junction,non holiday,night,Thursday,light,dry,205314.0,747215.0,32.81956981890687,35.05341923530809
2023062808,0,11,not urban not junction,non holiday,day,Sunday,severe,wet from water,203146.0,627975.0,31.74427506560072,35.03231041380623
2023062809,0,5,not urban not junction,non holiday,night,Wednesday,severe,dry,189372.0,648171.0,31.926127253085312,34.88632446998315
2023062820,2620,1,urban not junction,non holiday,day,Monday,light,dry,187374.0,662917.0,32.059051246856434,34.86470784363481
2023062825,0,4,not urban not junction,non holiday,day,Friday,fatal,dry,197609.0,660386.0,32.036470925001865,34.97314697045463
2023062828,3000,11,urban junction,non holiday,night,Tuesday,light,dry,220331.0,628105.0,31.745563304554995,35.21367171021137
2023062850,70,11,urban junction,non holiday,day,Sunday,severe,dry,165992.0,633778.0,31.795473783971012,34.63990021052471
2023062854,1054,8,urban not junction,non holiday,night,Wednesday,light,dry,186703.0,573041.0,31.24849235500623,34.86059925358106
2023062863,8200,1,urban not junction,non holiday,day,Tuesday,light,dry,207258.0,748443.0,32.830665875439564,35.0741624647355
2023062864,0,1,not urban not junction,non holiday,day,Wednesday,severe,dry,183066.0,661125.0,32.04276085336415,34.81915718428016
2023062866,3000,8,urban junction,non holiday,day,Sunday,light,dry,221198.0,630992.0,31.771598540576804,35.22282685132042
